DATE,REVIEW,RATING,SUBJECTIVITY,POLARITY,SCORE
8/9/16 3:12PM,"Hello- my issue is as follows - I contacted Netflix and asked them to please suspend my subscription, as I was going into the hospital for a lengthy period & would not be able to use the service. To be honest,I can't afford to pay for things that I'm not going to use. I sent my request in July, so, I thought, I would not receive Netflix the following month. But Netflix took it upon themselves to bill me for August and continue the service for another month. This irritates me, because I did not want Netflix, nor did I want to pay for it in August. That is why I made sure to contact them in July!!! Bad business practises in my view....makes me question whether or not I will resubscribe when I'm well enough to be back home. Is it really worth it to alienate a customer for less than 10 lousy dollars?!",neg,0.3830246913580247,0.03165509259259261,0.012124682070187479
8/9/16 8:40AM,"I have been a customer for years. Recently ALL of the items in my queue are on short or long wait. This has never happened before. Something has gone wrong. I tried a free month of streaming to see if the videos were available there. Every one was not available for streaming. Again, something has gone terribly wrong.",neg,0.5437500000000001,-0.05625,-0.030585937500000004
8/3/16 2:01PM,"Called customer service and was not happy with response I received. I was asked to stay on the line for one question - the question was whether I was happy or not with the customer service. I pressed the button for ""no"" and was told thank you and then the phone call ended. They didn't even care to find out why it was a negative experience.",neg,0.7999999999999999,0.03333333333333335,0.026666666666666675
7/31/16 10:03PM,"Netflix took $14.99 from my bank account and i don't even use it, it was supposed to be cancelled, so i asked them to refund me, which they said that can be done, so i waited 3 business days and then by Saturday they tried to charge me again, which i only saw on Monday as my money still wasn't refunded, they then said it was a glitch, so now i have to wait yet up to another 5 business days to get my refund back, it was the only money i had, and i haven't been able to buy food to survive because they stole my money.",neg,0.65625,0.125,0.08203125
7/28/16 8:35AM,I have cancelled my Netflix account several months ago. They continue to debit my checking account. Now I find that they doubled billed me for over a year due to typos. I would not recommend Netflix to anyone. Rent the movie from Red Box,neg,0.125,-0.041666666666666664,-0.005208333333333333
7/19/16 4:37PM,"Sorry, there was a problem communicating with Netflix.
(H404)
Try again??
This is getting old and I don't see why I should pay for a whole month if I can't watch it on my off time!!!",neg,0.5333333333333333,-0.0031250000000000075,-0.0016666666666666707
7/18/16 7:17AM,"hi this customer service is the worst i have ever encountered....they don't listen, they say it is your problem not theirs and they have no answers for why something happened other than u the customer must have did it somehow, maybe accidentally..
i have never, never commented on customer service before but this being so awful that a customer service rep would blame the customer is unbelievable......",neg,0.84375,-0.59375,-0.5009765625
7/9/16 1:40PM,"Been with netfix for over 8 years, now that netfix is available on the Concast dashboard, net flix is removing movies and raising my price 25% frome $7.99 to $9.99 on Aug, 1 2016. What happen to gradual increase. Will be considering my options",neg,0.2,0.2,0.04000000000000001
7/4/16 6:09PM,"I called customer service because I could not get access to my queue and this girl talked down to me like I was a complete idiot. I guess I can understand her being frustrated with me, because I'm not smart when it comes to technology. But I also think I deserve to be treated with respect and don't appreciate being talked down to. I could not stand listening to the irritation in her voice, so I just got off the phone and decided to solve the problem myself and I did.",neg,0.43677248677248676,-0.30304232804232806,-0.13236055121637133
7/2/16 12:27PM,Okay I fell in Love with Netflix when it first started. I had streaming and 3-5 DVDs out at a time. But lately it has been kind of crappie. Their Anime is mostly only in Japanese audio when I know there are english dub audio because I'm having to buy memberships to other streaming playforms. I call netflix and they have no f***ing clue why they don't have the english audio for half of their Anime. Pisses me off. I only pay for streaming now and thinking about stopping that if Netflix doesn't get their crap together and start fixing things.,neg,0.4826923076923077,0.035256410256410235,0.0170179980276134
7/1/16 7:47AM,"Netflix has NO published complaints procedure and no structured methodology for formal complaints. You are subjected to derisory, condescending staff who happily spout lies and misinformation then hid behind the fact that the nearest you'll get to a 'proper' complaint is them sending an internal 'feedback' form which you the customer/complainant neither see or get a response to. Reprehensible!",neg,0.4,0.020000000000000007,0.008000000000000004
6/29/16 8:49PM,What I don't understand is when u add a show to your list and Netflix takes it off the list why does it take it off your favorites list.like the TV show mash . We love that show. And one day we was going to play it and it was gone. Like it just vanished. I would hope that if u are paying for something they would make sure that u stay happy. Because right now we are not.,neg,0.7561507936507936,0.5214285714285715,0.39427862811791387
6/17/16 8:28PM,"How can I search for movies, you seem to put TV series and movies all together in Australia, very annoying.
Also whilst in France on holidays, I was able to watch "" breaking bad "" when I returned home to Australia, Netflix here was way behind and now I have to buy it off iTunes.",neg,0.7479166666666666,-0.3999999999999999,-0.2991666666666666
6/15/16 5:50PM,"Just lost me as a customer. VPN Blocking will kill Netflix. Bad move on their part, I was willing to pay to watch but not much content in my country. Looks like I get to stream for free without you Netflix. Too bad, you were good in my books until now.",neg,0.6138888888888888,-0.02499999999999995,-0.01534722222222219
6/5/16 7:22PM,I got subscribed automatically to channel without my consent and Netflix made an illegal transcation from my account and INR 650 got deducted from my account.doesn't Netflix have any protocol or rules to follow?you guys literally breached your own security clause. Now I m unable to contact customer service,neg,0.6666666666666666,-0.13333333333333333,-0.08888888888888888
5/29/16 6:52PM,"I'm finding out that Netflix isn't what it used to be! I know it's only $7.99 a month but come ON, I hardly ever find something to watch on it anymore. And they ALWAYS have series on there that are CANCELLED! So WHY leave it there to get somebody to watch it and get totally engrossed in it only to get pissed off when they find out it's been cancelled! So now I freaking have to research online about any series that catch my eye and most (9 outta 10) are cancelled! And no good popular movies from theatres ever hit this site! Have since gotten Hulu and found some better options, they have their crap too, but they have even a couple of the series I watched on Netflix AND more up to date stuff! Why keep Netflix too? THAT is the question, hmmmm.... no hesitation here, shouldn't.",neg,0.7091666666666667,0.09854166666666667,0.06988246527777778
4/30/16 4:24PM,"Been a while since I was subscribed to netflix, and thought I'd give it another try. I called customer service when I didn't see my old profile there. Well, it turns out that they delete user profiles if you don't renew your account within a certain time. What a way to welcome people back to your service, netflix, bravo! The customer service agent informed me that they remove this information 'to save storage space'. Now that's some bs right there. In this day and age storage capacity is economical enough to be able to save a person's basic profile info (favorite shows category, etc.) indefinitely at very negligible cost. There is absolutely no reason to remove the kilobyte (OR LESS) of storage space this information constitutes. Now 5 years of inactivity I can understand. Nobody wants a database that clogged. But 6 months to a year? C'mon, that's ridiculous. It's practically unprecedented. Why would I want to come back to a streaming service if the profile I took my time to set up has been deleted in such a cavalier fashion, with no legitimate reason? What a severe lack of common sense. Truly disgusting.",neg,0.5311904761904762,0.09000000000000004,0.04780714285714288
4/28/16 10:00PM,I called Netflix. Netflix has the worst customer service. When I called I could barely hear the person because there were so many people laughing and talking in the background. When I complain about not hearing him he asked me if I was drunk Seriously!!,neg,0.6533333333333333,-0.29416666666666663,-0.19218888888888885
4/28/16 3:12PM,"I've been a member for years (DVD and streaming) but just cancelled the DVD plan because the time between returning and getting a new DVD is soooo long. What happened? It's been a week since they received the returned DVDs and still no new shipment. If they are trying to punish heavy users...well then...good bye. If they are trying to save money by not shipping discs on the ""unlimited"" plan...well then...good bye. If they are trying to kill the DVD business...well then...it worked. Time for a competitor to step in and pick up the customers that Netflix doesn't care about.",neg,0.45227272727272727,-0.045454545454545456,-0.02055785123966942
4/20/16 2:54PM,Netflix officially sucks now. There is barely anything to watch in one country on Netflix and the only thing that made it barely was the proxy vpn changer but that no longer works. Just to let you know because of this I predict that you will be losing a lot of customers.,neg,0.375,-0.05,-0.018750000000000003
4/14/16 7:43AM,"I cancelled my free subscription 20 days prior to it ending. Well guess what, just as i thought they charged my account the $9.99. When i called to have it reversed, they claimed they could not see where money had gotten withdrawn. I then scanned over a copy of my bank account, and i was told to wait 1 week, and the money would be returned. 10 days later,i call back and i get the run around once again. After sending my bank account information again, they tell me i have to have the bank call them, and i was told this after being on hold for almost 45 minutes. I should have know to trust my instinct and not try Netflix again. The same think happened to me before. The company has no problem taking your money, but when they make a mistake, and i forward all the information they refuse to return it. This is absolutely the worst customer service i have ever encountered. I will never deal with you again, and i will be telling anyone i know that it would be easier just to stream the movies or go on demand, you may have to pay, but you won't have to deal with this company",neg,0.4708333333333334,-0.06666666666666665,-0.03138888888888888
4/6/16 11:26AM,"I feel im being cheated. I pay 45 a month for a service that used to be outstanding, but of late im dissappointed that DVD series in my saved queue that have been on the market for a long time are not bing released. ive been calling c/s and they cant give me any assurances as to if or when they will be released. I think its unfair, that i cant finish or continue the stories on ur site. Ive been asking for the last 3 seasons of Law and Order, the last season of falling skies, Major crimes, Chicago P.D. if u guys cant continue the service u once did, then i feel like i need to look elsewhere. All i wont is to be able to enjoy ur service as i once did. im on disability and dont leave the house much, ur dvd's and streaming r my only source of entertainment. Please help",neg,0.5303030303030304,0.07386363636363637,0.039170110192837476
4/2/16 1:57PM,"Please cancel my Netflix. At 83 years old I do not need The problem of signing in on my TV. I don't need your crap.

Joan MacMillan",neg,0.5,-0.35000000000000003,-0.17500000000000002
3/29/16 11:30PM,I am Paul Wright and have had a problem and my card was compromised. I have new card now. I am having trouble with conection Please stop my Netflix. I no longer want Netflix ... I have had to much trouble you folks....,neg,0.28484848484848485,-0.08787878787878789,-0.025032139577594127
3/24/16 12:33AM,"I have cancelled my Netflix account for the following reasons:
1. The service offered to Australian subscribers is just insulting.
2. They do not offer anything than cannot be found for free, or at reasonable costs, elsewhere.
3. They are way behind other online streaming services in terms of updating the latest content.
4. Forcing customers who use geo-blockers for privacy reasons, to turn their geo-blocker off, is just unacceptable. They don't have the right to expose their customers to harm or risk via the internet, nor do they have the right to infringe my right to privacy.
5. Their tech-support is just rubbish. In fact, they don't have tech-support at all - just pretend consultants who send your form responses, that have nothing to do with your queries. They are rude and condescending and generally jerk you around until you get sick of it, and either solve the issue yourself, or you cancel your account.
6. It's not good value for money - the act as thought they are completely unaware of all the competition they have with online streaming service.",neg,0.5712053571428571,-0.05513392857142858,-0.03149279536033164
3/18/16 11:24PM,"I Subscribed To You When You First Started. Back Then It Seemed Like You Had Everything. Now Many Years Later I Can't Find Anything I Would Like To Watch. I Look Up Movies Now And Get Nothing. When Before It Seemed Like I Could Get Almost Everything. I Guess That Is How It Goes. Companies Start Out Good With Good Intentions And Product And Turn To Crap Over Time For Money And Profits And Forget What Started Them. Used To Believe In You And Your Service, Now Just Feel Ripped Off And Disappointed. Keep Raising The Prices And Give Crapper Service And Content.i Guess Its The American Way. It Does Not Feel Right To Me, But I Guess It Is All About Profits. Good Luck. Eventually Everything Catches Up To You. I Used To Love Your Service, Now Im Just Very Frustrated That I Cant Watch Almost Anything I Type In The Search Box. The Simplest Shows Or Almost Any Good Movie Cant Be Found. Really Soon I Wont Be Found As Your Customer And Im Sure That I Wont Be Alone.",neg,0.4542460317460316,0.16098214285714285,0.0731254995748299
3/17/16 8:09AM,As one of the thousands of Australians that signed on early to Netflix using VPN putting up with unreliable connections an when the service starts to improve the block our connection improves they block our vpn,neg,0.3,0.1,0.03
3/15/16 12:17PM,"Netflix has now stopped us from using a proxy server and to be honest that is the only reason thousands of people use netflix. Without it we pay monthly for crap movies and the movies are barely changed. So I have written to
shaomi a long letter telling them that thousands of us would love to use them to watch movies on as they have so much better and a larger amount of movies. I encourage others to contact Shaomi & express that you would like to be able to watch their movies on your computer.I now don't care about Netflix and I hope that everyone switches to Shaomi and Netflix becomes a thing of the past. Netflix you really did it this time,,,,, You'll soon lose all your customers. I will be starting a petition to send to Shaomi to show them how many people want to use their service online. Watch for it. Sign and send to all your friends....",neg,0.49807692307692314,0.1346153846153846,0.06704881656804734
3/9/16 4:01PM,"I don't pay you guys $8 fricken dollars a month to not be able to watch showed and movies. This ""issue"" tends to happen at least 4 times a week for me. Fix the problem or I will stop paying you guys for this service. Sad part is, can never get ahold of a representative to speak to about this issue.",neg,0.6749999999999999,-0.09999999999999999,-0.06749999999999999
3/6/16 5:24PM,Not that it would do any good but it would be good if I could watch the episode with out it buffering all the damn time and y'all want people to pay for that shit,neg,0.6666666666666666,0.39999999999999997,0.2666666666666666
3/4/16 9:53PM,"You need to bring back monk. I loved watching him. You really need to stop taking away good shows. When I did have it on my Netflix I watch it all the time. And now I can't even watch one episode be a use you took it off completely. How do u expect to keep customers if u take away the things we like. Makes no sense.
Sincerely and angry Customer.",neg,0.5,0.24285714285714288,0.12142857142857144
3/4/16 2:49PM,You Netflix are a bunch of thugs. I have never used your service and yet you charged me every month. All your contact details are fake. How do you live with yourself charging a poor pensioner like me a widow as well hope you lot rot in hell,neg,0.7000000000000001,-0.2545454545454546,-0.17818181818181822
